Date,PM2.5,PM10,Average CO (mg/m3),Average SO2 (ug/m3),NO (ug/m3),NO2 (ug/m3),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),lightCount,heavyCount
2020-01-29,6.783888888888889,22.384888888888888,0.1522171,3.1171776666666666,40.7226105,30.1721745,68,1.9,220,13.4,244,0.0,17.1,16.4,93.0,29.4,16.3,-,-,-,-,-,-,1006.7,1006.0,-,17.67,6378.89375,593.048275862069
2020-01-30,7.560222222222222,37.26088888888889,0.115096075,2.5489147,41.8779984,25.4659996,9,2.2,74,12.4,338,0.0,15.9,13.3,73.0,24.9,14.2,-,-,-,-,-,-,1010.3,1009.6,-,22.11,6597.146103896104,604.4208633093525
2020-01-31,10.372222222222222,37.979000000000006,0.105845425,1.8421030999999999,36.8457146,20.1690483,281,2.9,247,13.4,326,0.0,20.9,15.3,52.0,22.4,14.8,-,-,-,-,-,-,1006.9,1006.2,-,23.27,6975.687943262411,607.2519685039371
2020-02-01,10.377333333333333,30.454222222222224,0.119814125,1.6430851666666666,30.2430439,18.742609,62,4.3,59,13.4,295,0.0,16.6,13.6,70.0,28.2,14.8,-,-,-,-,-,-,1016.6,1015.9,-,14.16,5406.810218978102,305.7967479674797
2020-02-02,6.41025,20.089000000000002,0.14595285000000002,2.064988866666667,20.2673912,19.7343483,295,5.3,307,12.4,328,0.0,28.2,18.4,35.0,36.4,16.5,-,-,-,-,-,-,1001.8,1001.1,-,23.35,5098.091240875912,272.3373983739837
2020-02-03,5.857555555555555,19.406777777777776,0.14621832499999998,2.8749689666666662,40.1385002,25.3575001,349,2.3,309,16.0,292,0.0,26.2,17.6,39.0,30.0,19.1,-,-,-,-,-,-,1002.4,1001.7,-,4.74,6551.84074074074,573.1694214876034
2020-02-04,4.15075,12.903666666666666,0.129139,3.1904114,27.7486954,15.7760868,350,5.8,213,17.0,423,6.2,28.9,19.5,38.0,30.8,20.6,-,-,-,-,-,-,994.6,993.9,-,18.49,6689.181481481482,593.2768595041322
2020-02-05,2.9085555555555556,9.655999999999999,0.095047325,2.0053186999999997,40.4752159,20.3569565,255,2.6,234,13.9,212,0.2,11.0,10.5,94.0,17.0,10.0,-,-,-,-,-,-,1013.5,1012.8,-,14.02,7026.379562043796,618.0731707317074
2020-02-06,3.8844444444444446,10.879444444444445,0.09584389999999998,2.196270833333333,23.7730427,16.9543476,274,0.4,186,7.7,147,0.4,16.8,13.0,62.0,25.2,9.8,-,-,-,-,-,-,1016.5,1015.8,-,19.43,4973.73381294964,326.1138211382114
2020-02-07,4.350666666666666,13.018333333333333,0.102944425,1.8347172,48.3247833,19.8134785,79,0.8,53,10.8,306,0.0,13.6,12.2,84.0,19.2,11.3,-,-,-,-,-,-,1027.6,1026.9,-,21.11,6170.221804511279,510.47391304347826
2020-02-08,4.109333333333334,12.697777777777778,0.06872940000000001,2.048037933333333,11.5556526,9.8734779,233,3.3,207,12.9,212,0.4,15.7,14.5,87.0,19.0,11.0,-,-,-,-,-,-,1015.9,1015.2,-,13.42,4969.124060150376,283.9086956521739
2020-02-09,2.9715555555555557,8.941333333333333,0.08411425,2.5257779,15.9686956,13.4339132,232,1.3,195,10.8,179,0.0,12.6,9.8,68.0,23.4,5.4,-,-,-,-,-,-,1020.7,1020.0,-,27.84,5167.642857142857,292.6217391304348
2020-02-10,5.400222222222222,17.390666666666664,0.127386825,2.2088407333333335,43.0882607,21.4982605,245,1.3,20,8.2,175,0.0,15.1,12.0,67.0,23.3,8.7,-,-,-,-,-,-,1021.6,1020.9,-,27.05,6273.248148148148,565.1581196581196
2020-02-11,9.615,26.511666666666667,0.1271437,2.4746664000000003,29.4486961,20.5952168,228,2.6,212,9.8,185,0.0,14.9,14.0,90.0,25.2,10.5,-,-,-,-,-,-,1018.4,1017.7,-,27.16,6421.581481481481,592.8162393162393
2020-02-12,11.253111111111112,29.333999999999996,0.140195425,1.8584737666666669,41.1273918,24.6269569,57,2.7,73,10.8,321,0.0,15.3,13.1,77.0,20.0,12.8,-,-,-,-,-,-,1020.1,1019.4,-,20.93,6114.482638888889,568.5277777777778
2020-02-13,7.51411111111111,19.093555555555557,0.081587,2.2787126,29.3934784,24.8795643,230,3.7,257,7.7,198,0.0,16.4,14.9,84.0,25.3,15.0,-,-,-,-,-,-,1016.1,1015.4,-,20.80,6308.453947368421,571.6590909090909
2020-02-14,2.716666666666667,8.593777777777778,0.12257894999999999,1.5714866666666667,46.9282608,22.5499992,39,2.2,63,8.8,297,0.4,12.8,12.2,93.0,15.8,12.4,-,-,-,-,-,-,1024.3,1023.6,-,7.03,6553.6558441558445,568.3712121212121
2020-02-15,4.828666666666667,15.394333333333334,0.108777925,1.6787873,26.2995644,15.007391,38,3.4,75,12.9,331,0.0,15.6,14.9,92.0,21.2,12.7,-,-,-,-,-,-,1022.7,1022.0,-,11.84,5037.061688311688,278.68560606060606
2020-02-16,4.751111111111111,18.55077777777778,0.1379499,2.9101111,39.1934776,25.703043,43,2.1,18,12.4,265,0.0,21.1,15.6,53.0,28.1,14.4,-,-,-,-,-,-,1010.4,1009.7,-,9.62,4724.448051948052,250.6969696969697
2020-02-17,4.686555555555556,17.920333333333335,0.18574515000000003,2.7229503000000004,57.2126083,29.7639122,44,1.4,103,7.2,246,0.0,26.6,19.1,46.0,34.0,19.5,-,-,-,-,-,-,1009.8,1009.1,-,18.60,6095.058441558442,571.6136363636364
2020-02-18,9.913222222222222,22.589333333333332,0.139953675,2.0254324333333336,31.2233334,24.978096,228,4.0,230,8.2,201,0.0,17.2,15.7,85.0,23.7,15.6,-,-,-,-,-,-,1013.4,1012.7,-,16.46,6290.962025316456,590.7352941176471
2020-02-19,4.672000000000001,11.200888888888889,0.12259175,2.9426899333333334,31.8317394,22.4126091,223,2.4,45,6.7,165,0.0,16.1,15.7,96.0,26.0,12.6,-,-,-,-,-,-,1009.3,1008.6,-,24.13,6454.984375,588.177536231884
2020-02-20,4.138444444444445,12.821,0.134711325,2.2971647,51.75,24.9873905,60,2.9,69,10.8,339,0.0,15.9,13.6,76.0,21.8,12.4,-,-,-,-,-,-,1013.5,1012.8,-,11.84,6298.351744186047,580.4261744966443
2020-02-21,5.345111111111112,22.30811111111111,0.16613674999999997,3.0177778333333336,61.945652,31.0699997,24,3.2,234,10.8,287,0.0,21.7,15.5,49.0,30.5,15.9,-,-,-,-,-,-,1001.3,1000.6,-,12.86,7629.8654970760235,679.1052631578947
2020-02-22,4.020666666666667,12.609555555555554,0.108723175,2.026377966666667,31.0982609,17.8821735,149,0.7,195,10.8,181,8.6,15.1,12.9,76.0,21.4,12.0,-,-,-,-,-,-,1008.6,1007.9,-,12.42,5661.862573099415,282.7203947368421
2020-02-23,2.191222222222222,6.118888888888889,0.09535409999999998,1.5094870333333332,28.4708691,17.7878265,297,0.6,64,7.7,233,0.0,11.8,11.6,97.0,22.4,8.4,-,-,-,-,-,-,1021.9,1021.2,-,25.17,5483.470760233919,254.88486842105263
2020-02-24,3.273222222222222,11.247555555555556,0.096566875,3.1949075666666666,37.6034775,19.6091309,50,4.5,60,12.9,355,0.0,17.4,12.9,57.0,20.9,11.8,-,-,-,-,-,-,1024.3,1023.6,-,24.54,6828.724852071006,658.4833333333333
2020-02-25,4.711222222222222,14.29577777777778,0.11794215,2.1224445666666667,45.8830452,28.6569557,225,2.1,43,8.2,269,0.0,15.4,13.9,84.0,21.3,15.0,-,-,-,-,-,-,1021.6,1020.9,-,11.05,6912.081871345029,685.0197368421053
2020-02-26,5.2620000000000005,16.208777777777776,0.12969377499999998,2.5347086,36.3325005,20.5855007,48,3.4,51,10.8,323,0.0,17.1,14.7,76.0,21.0,15.4,-,-,-,-,-,-,1017.8,1017.1,-,14.18,7051.350877192983,673.3618421052631
2020-02-27,7.099777777777778,31.405444444444445,0.209690075,2.785826033333334,78.3643494,39.0530434,57,1.2,244,8.2,191,0.0,20.9,14.8,48.0,26.9,15.2,-,-,-,-,-,-,1007.9,1007.2,-,11.95,7159.160818713451,664.5098684210526
2020-02-28,4.853111111111111,20.046888888888887,0.160444675,3.0355377666666663,75.0052185,32.2456512,52,2.5,347,14.9,326,0.0,19.1,15.8,69.0,32.0,12.1,-,-,-,-,-,-,1007.0,1006.3,-,12.07,6321.4971428571425,531.0641025641025
2020-02-29,3.8717777777777775,13.601666666666667,0.082628825,2.6371305333333335,23.1230431,16.7126083,195,4.1,177,12.4,252,0.6,13.5,10.6,67.0,21.0,13.5,-,-,-,-,-,-,1013.2,1012.5,-,17.77,5552.903726708075,274.3041958041958
2020-03-01,4.532111111111111,14.230666666666666,0.0885737,2.2655216,25.7365227,16.032608,39,2.7,33,10.8,403,0.0,16.1,13.6,74.0,20.4,12.9,-,-,-,-,-,-,1022.7,1022.0,-,21.74,5324.496932515337,257.75172413793103
2020-03-02,8.414777777777779,25.87822222222222,0.13005182499999998,2.858479033333333,33.3642845,25.4185715,54,4.9,56,11.3,267,0.0,17.1,15.0,79.0,23.2,16.0,-,-,-,-,-,-,1021.1,1020.4,-,13.52,6407.112121212122,556.0374149659864
2020-03-03,6.027111111111111,21.729444444444443,0.22099275000000002,3.825310366666667,50.9652176,30.0769558,46,1.8,221,12.4,280,0.8,23.1,17.4,54.0,31.2,14.3,-,-,-,-,-,-,1005.6,1004.9,-,11.05,6585.018404907975,567.3448275862069
2020-03-04,4.704111111111112,14.83311111111111,0.070416575,1.599823566666667,15.0247822,13.6778259,191,3.7,161,11.8,193,0.0,12.2,8.9,62.0,17.3,11.7,-,-,-,-,-,-,1017.3,1016.6,-,13.88,6690.414110429448,565.9206896551724
2020-03-05,5.960333333333334,19.07011111111111,0.151109025,2.1401605666666668,50.206955,29.5030441,56,0.3,54,9.8,255,0.0,10.4,8.7,78.0,18.2,5.0,-,-,-,-,-,-,1029.1,1028.4,-,22.59,6909.75748502994,603.5206896551724
2020-03-06,6.082222222222223,20.859666666666666,0.1109263,2.1749875999999997,48.7552185,26.6330433,14,2.8,89,13.9,474,0.0,12.5,9.4,64.0,19.1,8.2,-,-,-,-,-,-,1030.1,1029.4,-,21.98,7290.362275449102,589.0379310344828
2020-03-07,8.377555555555555,25.30811111111111,0.11150265,3.5436651666666665,23.7339134,16.9504356,48,5.0,34,11.3,301,0.0,16.7,14.0,73.0,22.0,12.5,-,-,-,-,-,-,1018.2,1017.5,-,20.75,5666.559880239521,291.7758620689655
2020-03-08,8.903444444444444,21.137666666666668,0.11778207499999999,1.9591247999999999,14.3221741,16.6130428,215,3.2,199,8.8,260,0.0,15.1,13.6,84.0,23.1,12.4,-,-,-,-,-,-,1012.5,1011.8,-,11.49,5340.209090909091,250.21328671328672
2020-03-09,6.400888888888889,15.751555555555557,0.1524849,4.519229066666667,52.0313034,32.811306,62,2.4,278,8.8,282,0.0,18.4,15.5,72.0,29.5,15.1,-,-,-,-,-,-,1002.6,1001.9,-,8.82,5977.148734177215,546.5760869565217
2020-03-10,3.1858888888888885,8.487,0.08770352499999999,2.5799165666666664,13.7043476,13.7847824,230,4.4,235,11.8,330,1.0,13.9,13.4,94.0,17.5,13.8,-,-,-,-,-,-,1004.6,1003.9,-,6.44,6334.152317880795,559.03125
2020-03-11,3.3946666666666667,11.727444444444444,0.070676075,2.0696863,18.398695,18.7439137,218,2.8,175,10.8,233,0.0,11.9,9.6,72.0,15.1,11.1,-,-,-,-,-,-,1016.6,1015.9,-,10.45,6459.980132450331,554.625
2020-03-12,5.292222222222223,14.707333333333331,0.117829325,1.6929008,37.6365204,28.6130428,232,0.9,56,7.2,139,0.0,11.9,9.8,75.0,21.5,11.0,-,-,-,-,-,-,1024.8,1024.1,-,17.74,6539.722929936306,602.2689393939394
2020-03-13,6.494,15.395888888888887,0.11906119999999999,1.7895813666666667,47.6952171,27.2856522,6,1.4,61,10.8,350,0.0,13.1,11.2,78.0,17.8,10.7,-,-,-,-,-,-,1026.7,1026.0,-,14.46,6788.5,587.094696969697
2020-03-14,5.427111111111111,13.167777777777777,0.10572895,2.0931891333333335,28.1326084,18.6717396,52,3.9,63,10.3,213,0.0,15.0,13.0,78.0,19.2,13.1,-,-,-,-,-,-,1017.9,1017.2,-,14.20,5252.544025157233,291.5113636363636
2020-03-15,6.083222222222222,14.92511111111111,0.107686725,1.768261833333333,19.7691307,15.735652,77,0.7,62,12.4,290,0.0,15.7,14.0,82.0,19.1,12.9,-,-,-,-,-,-,1015.8,1015.1,-,11.67,4805.091194968553,247.18560606060606
2020-03-16,6.514777777777777,26.506666666666668,0.12130642500000001,3.2096518333333335,23.4799995,13.4047823,220,1.6,174,12.9,351,0.0,15.3,14.4,90.0,22.3,11.7,-,-,-,-,-,-,1009.4,1008.7,-,18.06,6059.298742138365,564.2159090909091
2020-03-17,5.667777777777777,15.487111111111112,0.093288,1.9001838,22.1182613,21.48913,249,3.2,173,9.8,175,0.0,9.6,7.8,77.0,16.4,9.5,-,-,-,-,-,-,1024.8,1024.1,-,12.83,5993.197452229299,575.8560606060606
2020-03-18,6.718333333333334,19.882444444444445,0.176257775,2.41040505,54.0030441,30.0139122,58,0.7,44,8.2,226,0.0,8.0,7.1,87.0,16.6,2.3,-,-,-,-,-,-,1022.5,1021.8,-,19.47,6136.430921052632,602.2286821705426
2020-03-19,6.829888888888889,24.209666666666667,0.1907394,3.7511152333333335,49.6699982,32.5847816,310,0.7,69,6.7,147,0.0,12.0,11.4,93.0,25.9,7.7,-,-,-,-,-,-,1012.4,1011.7,-,19.56,5984.976470588235,638.6490066225166
2020-03-20,6.760222222222222,17.725444444444445,0.14512945,1.9096108,38.9269562,29.5143471,195,2.1,212,7.7,117,0.6,13.2,10.6,70.0,13.8,9.3,-,-,-,-,-,-,1011.9,1011.2,-,3.92,6047.993939393939,620.2847682119206
2020-03-21,7.784666666666666,18.808444444444447,0.136703975,1.7634351666666668,26.3634777,19.0747833,30,2.4,47,13.9,319,0.0,12.7,10.4,73.0,16.4,9.7,-,-,-,-,-,-,1016.5,1015.8,-,6.01,4040.88,297.12422360248445
2020-03-22,6.5488888888888885,13.789,0.13768225,2.025097666666667,25.0234776,20.7965221,127,0.7,281,8.8,188,0.0,12.5,12.0,94.0,28.0,7.6,-,-,-,-,-,-,1005.4,1004.7,-,15.77,3718.8061797752807,266.3567073170732
2020-03-23,4.7203333333333335,18.39044444444444,0.09991515000000001,2.2504933333333335,37.8971443,22.7395229,53,3.1,174,18.5,338,3.8,13.2,11.0,75.0,18.1,12.5,-,-,-,-,-,-,1004.4,1003.7,-,9.99,5310.904494382023,604.9634146341464
2020-03-24,4.525444444444444,9.228222222222222,0.1393453,2.0477491000000003,33.3039131,27.3026085,224,1.6,202,13.9,149,0.0,6.5,3.8,60.0,13.2,1.7,-,-,-,-,-,-,1004.7,1004.0,-,5.53,5164.390449438202,644.484756097561
2020-03-25,6.589111111111111,16.096999999999998,0.16115095000000002,2.558565733333333,47.5773926,24.6560879,21,1.4,57,11.8,273,0.0,9.5,7.5,74.0,17.5,4.0,-,-,-,-,-,-,1013.6,1012.9,-,17.39,4349.0,544.9573170731708
2020-03-26,6.499444444444445,15.491000000000001,0.095067375,2.8176631999999997,22.9599991,16.5173912,219,0.5,98,7.7,217,0.8,10.4,10.2,97.0,23.4,8.6,-,-,-,-,-,-,1012.6,1011.9,-,16.66,1231.1741573033707,305.1219512195122
2020-03-27,5.195333333333334,12.577666666666666,0.04926975,1.3462421666666666,6.3334785,8.3726091,206,3.6,216,13.4,278,0.2,12.8,11.5,85.0,13.6,10.4,-,-,-,-,-,-,1018.5,1017.8,-,5.31,1196.5252808988764,278.4176829268293
2020-03-28,4.902888888888889,9.098333333333334,0.06426495,1.1541030666666667,7.0921741,11.3104343,231,1.7,165,8.2,193,0.2,9.9,9.0,88.0,16.7,9.3,-,-,-,-,-,-,1027.4,1026.7,-,8.96,655.2708333333334,129.25
2020-03-29,3.793555555555556,6.147666666666667,0.062541125,1.4633309666666665,7.5421739,10.2265215,237,2.0,175,8.8,245,11.6,8.9,8.7,97.0,14.1,7.2,-,-,-,-,-,-,1032.9,1032.1,-,4.22,536.547619047619,97.40259740259741
2020-03-30,4.017333333333333,9.405333333333333,0.06806620000000001,1.2934106333333333,19.8169575,14.8147821,226,2.2,65,9.3,233,23.6,11.2,11.0,97.0,15.0,8.9,-,-,-,-,-,-,1027.4,1026.7,-,3.41,1162.2941176470588,252.77564102564102
2020-03-31,4.566777777777777,13.125555555555557,0.064933175,1.5209007,20.5773907,14.1139126,38,1.5,49,7.7,174,0.2,13.8,13.2,93.0,18.9,11.1,-,-,-,-,-,-,1023.8,1023.1,-,12.95,1241.892857142857,259.43506493506493
2020-04-01,5.8725555555555555,10.31488888888889,0.07278655,2.0306455,14.5386953,14.2299995,275,1.4,275,5.7,167,0.0,12.4,11.5,89.0,20.7,12.0,-,-,-,-,-,-,1020.9,1020.2,-,13.25,1309.830357142857,267.1266233766234
2020-04-02,7.482666666666666,11.498111111111111,0.07829715000000001,1.825909,11.855217,15.9634781,263,1.7,245,6.2,142,0.0,12.1,11.0,87.0,20.2,11.1,-,-,-,-,-,-,1022.3,1021.6,-,13.80,1332.5821917808219,259.07575757575756
2020-04-03,7.571625,12.116624999999999,0.068409575,1.6029643333333332,18.7834778,14.6239128,325,0.6,1,8.2,258,0.0,11.2,10.7,93.0,17.5,9.3,-,-,-,-,-,-,1024.0,1023.3,-,11.63,1388.9409722222222,230.48425196850394
2020-04-04,4.26675,10.004249999999999,0.050468075,1.5170052666666667,12.782609,6.9908695,43,3.5,97,12.4,453,0.0,13.0,12.2,90.0,16.8,11.2,-,-,-,-,-,-,1026.4,1025.7,-,7.94,795.6145833333334,94.96456692913385
2020-04-05,7.54125,18.59625,0.063316725,1.8338821666666665,12.5691309,7.9904346,40,4.3,46,11.8,331,0.0,15.0,13.1,79.0,18.4,13.0,-,-,-,-,-,-,1025.4,1024.7,-,15.13,724.8368794326241,79.60483870967742
2020-04-06,11.42175,28.67225,0.106039,2.6224458,16.5647831,11.7878265,78,3.3,49,8.2,271,0.0,14.9,13.9,89.0,18.2,13.4,-,-,-,-,-,-,1020.6,1019.9,-,7.78,1396.1382978723404,232.8266129032258
2020-04-07,7.884625,20.22775,0.109053275,2.481014033333333,15.4373913,13.0308695,76,2.7,226,12.4,240,0.0,17.2,13.2,61.0,23.4,13.8,-,-,-,-,-,-,1007.8,1007.1,-,12.65,1466.0177304964539,238.8508064516129
2020-04-08,4.9750000000000005,13.617571428571429,0.068451375,2.082155766666667,18.9591312,16.5039139,42,1.2,57,8.8,240,0.0,14.5,11.6,69.0,16.8,11.6,-,-,-,-,-,-,1012.0,1011.3,-,14.42,1565.613475177305,245.375
2020-04-09,6.426857142857143,13.854571428571429,0.11396067500000001,1.9736786666666666,16.2852173,20.0473919,283,1.7,196,10.8,100,0.0,11.7,9.0,68.0,18.3,7.2,-,-,-,-,-,-,1012.7,1012.0,-,11.38,1652.336879432624,251.45564516129033
2020-04-10,7.311999999999999,14.549142857142858,0.125479575,2.152472133333333,20.6286964,16.4865227,19,0.9,72,7.2,270,0.0,12.5,9.9,70.0,19.9,4.3,-,-,-,-,-,-,1016.8,1016.1,-,14.87,555.7622377622378,71.32283464566929
2020-04-11,9.609142857142857,18.949,0.10378625,1.4738000666666669,15.7595654,10.1030436,64,4.0,79,10.3,246,0.0,14.5,12.9,82.0,17.4,12.5,-,-,-,-,-,-,1010.8,1010.1,-,12.94,910.1293706293707,111.00393700787401
2020-04-12,6.3745714285714286,18.13242857142857,0.08553385,1.965241833333333,17.9882603,13.6991301,50,2.2,2,10.8,340,0.0,17.4,12.5,53.0,22.6,8.1,-,-,-,-,-,-,999.9,999.2,-,6.90,665.8986013986014,74.50787401574803
2020-04-13,2.917857142857143,7.728571428571429,0.054823924999999996,2.1908398333333334,7.2782607,9.02913,219,2.9,308,13.4,244,0.0,14.9,11.1,60.0,19.1,13.4,-,-,-,-,-,-,986.7,986.0,-,13.40,765.6241134751773,83.968
2020-04-14,4.0042857142857144,9.020857142857142,0.0789801,1.1598764666666668,5.3578262,9.4160872,236,5.3,219,15.4,413,0.0,10.2,5.2,39.0,15.3,2.4,-,-,-,-,-,-,1004.8,1004.1,-,10.03,1470.8794326241134,237.904
2020-04-15,9.254285714285714,20.336428571428574,0.1370818,1.6907302666666668,10.4804344,15.383913,257,3.4,216,12.9,157,0.0,9.3,5.4,50.0,14.4,5.2,-,-,-,-,-,-,1011.9,1011.2,-,9.47,1533.163120567376,256.768
2020-04-16,7.236428571428571,16.48914285714286,0.162885575,2.0629975333333337,23.7686958,20.9139137,34,0.8,37,6.7,175,0.0,11.0,8.6,70.0,19.3,3.6,-,-,-,-,-,-,1001.8,1001.1,-,12.10,1553.627659574468,269.484
2020-04-17,6.671571428571428,14.022571428571428,0.085061,1.7000632666666666,17.5321732,16.27174,280,0.7,91,9.3,300,10.4,9.4,8.7,91.0,14.5,7.2,-,-,-,-,-,-,998.7,998.0,-,6.70,1538.568345323741,251.152
2020-04-18,4.5327142857142855,9.984714285714286,0.08282825,1.9568616666666667,16.5226078,15.7095652,19,2.6,83,9.8,182,0.0,12.7,12.5,97.0,21.0,9.3,-,-,-,-,-,-,994.1,993.4,-,9.62,927.9892086330935,94.092
2020-04-19,2.1195714285714287,3.779,0.041686324999999996,1.6429658,8.75,11.8539133,358,2.0,306,11.8,234,0.0,13.8,9.4,52.0,19.3,6.6,-,-,-,-,-,-,999.1,998.4,-,13.64,790.8489208633093,75.904
2020-04-20,7.680285714285715,13.955714285714285,0.149653775,2.2728305333333334,23.8978252,26.9665222,81,1.0,296,7.7,121,0.0,11.1,7.9,61.0,21.0,5.5,-,-,-,-,-,-,1010.9,1010.2,-,9.88,1500.4496402877699,233.132
2020-04-21,7.112285714285714,13.547857142857143,0.118562425,2.0652412666666664,23.9213047,24.7900009,269,1.2,58,6.7,212,0.0,11.1,7.7,59.0,17.2,2.1,-,-,-,-,-,-,1017.0,1016.3,-,12.72,1615.7086330935251,242.372
2020-04-22,8.434142857142858,14.384857142857143,0.141839975,1.5857563666666668,17.9786949,19.9982605,71,1.8,55,6.2,98,0.0,14.2,11.8,74.0,19.9,10.6,-,-,-,-,-,-,1015.4,1014.7,-,10.30,1692.2877697841727,251.744
2020-04-23,19.326285714285714,27.53985714285714,0.32704384999999997,2.0381966333333335,40.4969559,27.6134777,9,1.1,57,4.6,77,0.0,10.1,10.0,99.0,16.1,6.4,-,-,-,-,-,-,1011.2,1010.5,-,5.73,1742.046762589928,253.22
2020-04-24,12.259857142857143,19.488142857142858,0.2540054,2.2665359333333335,31.1791306,21.5191307,14,0.2,105,6.2,154,0.0,9.6,9.3,96.0,22.1,2.8,-,-,-,-,-,-,1010.8,1010.1,-,11.38,1822.663120567376,245.87007874015748
2020-04-25,7.284,14.954714285714287,0.10449335,2.420748533333333,14.5756521,16.782608,69,1.3,300,12.4,215,0.0,14.7,10.6,57.0,24.3,8.4,-,-,-,-,-,-,1006.9,1006.2,-,9.74,1032.5454545454545,91.91472868217055
2020-04-26,10.621142857142857,21.276,0.08783285,1.6469359000000001,14.3060865,12.5656519,52,3.6,18,10.8,268,0.0,13.4,11.0,73.0,19.8,7.0,-,-,-,-,-,-,1018.2,1017.5,-,8.03,973.3413793103448,85.11068702290076
2020-04-27,6.1648571428571435,14.703571428571427,0.12140617499999999,1.894519866666667,9.8352175,11.2339134,315,4.0,306,12.4,239,0.0,19.6,12.4,38.0,22.6,11.1,-,-,-,-,-,-,1007.0,1006.3,-,5.50,1087.8034482758621,97.70610687022901
2020-04-28,7.678857142857143,15.129,0.18673942500000001,2.0967521,36.5104332,26.2417393,294,1.0,71,7.7,225,0.0,10.2,9.7,94.0,20.3,4.4,-,-,-,-,-,-,1022.1,1021.4,-,9.22,3702.4761904761904,405.45112781954884
2020-04-29,14.63157142857143,28.49142857142857,0.282112325,3.2856748000000002,40.9582596,28.4069557,348,1.6,72,7.2,109,0.0,11.9,9.6,73.0,18.7,10.2,-,-,-,-,-,-,1030.2,1029.5,-,8.69,3443.3132911392404,493.5173611111111
2020-04-30,13.352142857142857,29.019857142857145,0.355212775,4.042979233333333,59.3826103,37.1817398,5,0.7,244,4.6,97,0.0,7.4,7.3,98.0,26.6,2.2,-,-,-,-,-,-,1024.7,1024.0,-,8.77,3205.8064516129034,500.15294117647056
2020-05-01,12.23442857142857,31.038,0.278266025,4.0271815,59.2656517,39.1995659,339,0.7,82,6.7,155,0.0,7.3,5.4,73.0,21.7,4.2,-,-,-,-,-,-,1020.8,1020.1,-,7.28,3326.0394736842104,486.6522988505747
2020-05-02,10.274666666666667,23.185333333333332,0.20694087500000002,2.8191691,33.7891312,24.1708698,31,1.2,52,11.3,287,0.2,12.3,8.9,61.0,21.2,3.8,-,-,-,-,-,-,1009.1,1008.4,-,4.18,2281.635922330097,219.87894736842105
2020-05-03,4.2043333333333335,10.335777777777777,0.08998273333333333,1.9056387666666665,,,32,3.3,358,12.9,236,0.0,15.9,13.2,72.0,25.9,12.3,-,-,-,-,-,-,997.3,996.6,-,6.84,1963.1642156862745,150.57712765957447
2020-05-04,7.316777777777777,16.927000000000003,0.173773975,2.7915876333333336,29.2236366,28.1254539,6,1.7,172,10.3,236,6.6,15.9,11.0,51.0,18.2,10.3,-,-,-,-,-,-,993.5,992.8,-,3.16,3193.675,477.6032608695652
2020-05-05,4.867555555555556,9.271999999999998,0.10563167500000001,1.9881795000000002,8.3999996,12.6830435,241,3.6,235,13.4,341,4.0,8.0,7.1,87.0,12.8,6.6,-,-,-,-,-,-,1001.8,1001.1,-,5.48,3185.279702970297,463.72849462365593
2020-05-06,8.73788888888889,14.608888888888888,0.18356045,2.489520966666667,33.2464981,30.8686962,16,0.8,204,10.8,135,0.0,6.5,5.8,90.0,16.7,0.9,-,-,-,-,-,-,1015.4,1014.7,-,6.39,3368.2648514851485,473.08870967741933
2020-05-07,15.608555555555556,23.654666666666667,0.33414377500000003,2.3105541,71.717392,38.4543495,298,0.3,258,3.6,70,0.0,9.8,9.2,92.0,22.0,3.9,-,-,-,-,-,-,1011.8,1011.1,-,7.12,3380.417874396135,476.7394736842105
2020-05-08,12.621333333333334,22.295222222222222,0.291575825,1.2605453666666666,49.7843475,27.4826088,56,1.1,33,7.2,223,0.0,12.7,11.5,86.0,16.0,4.5,-,-,-,-,-,-,1015.1,1014.4,-,5.25,3695.099537037037,487.0427135678392
2020-05-09,10.40388888888889,18.833555555555556,0.18639722499999997,1.4535793000000001,24.2517395,16.5352173,69,1.2,66,8.2,270,0.0,12.3,11.7,93.0,15.5,10.6,-,-,-,-,-,-,1024.8,1024.1,-,6.51,2494.194581280788,189.31989247311827
2020-05-10,12.447555555555557,18.03788888888889,0.20300717499999998,1.9707090999999999,19.659565,12.6817389,47,2.5,67,7.7,210,0.0,11.9,11.2,91.0,16.0,11.3,-,-,-,-,-,-,1023.0,1022.3,-,5.10,2288.6206896551726,140.31720430107526
2020-05-11,14.443444444444445,23.438333333333333,0.258550025,2.508961633333333,36.8291321,23.9495659,77,2.6,73,8.2,228,0.2,13.1,10.7,73.0,17.5,9.9,-,-,-,-,-,-,1016.8,1016.1,-,6.76,3291.7935323383085,489.3722826086956
2020-05-12,12.088111111111111,22.35355555555556,0.20455640000000003,2.0457561666666666,21.3495655,21.5265217,227,2.9,242,8.2,194,0.0,12.0,11.3,91.0,14.2,11.4,-,-,-,-,-,-,1020.8,1020.1,-,3.07,3455.256038647343,518.2157894736843
