Date,Daily Average CO (mg/m3),Daily Average NO (ug/m3),Daily Average NO2 (ug/m3),Daily Average SO2 (ug/m3),Daily Average PM2.5 (ug/m3),Daily Average PM10 (ug/m3),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),lightCount,heavyCount
2023-01-01,0.1057037,14.594511,10.977519,,4.0826087,13.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3887.2371541501975,151.5919282511211
2023-01-02,0.0768582,15.3992805,9.0409355,,2.6625,12.4666667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4475.913725490196,259.6143497757848
2023-01-03,0.1057234,14.4512949,8.1993523,,4.1125,18.0791668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4535.803921568628,299.89237668161434
2023-01-04,0.107078,23.2310066,12.6280575,,8.5541667,28.9916669,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5181.3,460.8542600896861
2023-01-05,0.1128298,20.8188896,13.4533329,,6.25,25.7583332,68,4.0,78,12.4,324,0.0,18.6,15.9,74.0,22.5,-,-,-,-,-,-,-,1010.8,1010.1,-,24.37,5153.945098039216,465.60538116591925
2023-01-06,0.1584894,26.3563309,19.3041725,,5.85,26.6666668,58,3.1,239,9.8,289,12.0,22.0,18.0,66.0,27.8,16.7,-,-,-,-,-,-,1007.9,1007.2,-,22.95,5446.388235294117,466.1031390134529
2023-01-07,0.0738582,7.9346762,6.7178416,,2.0708333,11.5666667,209,3.8,204,10.3,197,0.4,14.5,14.1,95.0,16.9,14.4,-,-,-,-,-,-,1017.9,1017.2,-,7.13,4389.063706563707,254.45594713656388
2023-01-08,0.1040142,15.9084177,11.6440287,,4.85,16.8958333,191,0.7,59,8.8,235,0.0,15.2,11.0,56.0,20.1,12.2,-,-,-,-,-,-,1025.0,1024.3,-,29.19,4452.615969581749,253.37444933920705
2023-01-09,0.1258936,23.1753235,11.7338133,,3.1208333,13.6999999,38,3.8,59,12.4,392,0.0,16.6,12.8,62.0,20.5,10.2,-,-,-,-,-,-,1020.8,1020.1,-,30.55,5288.10409556314,517.0222672064777
2023-01-10,0.1131631,21.5038853,11.5155392,,4.025,15.4625,46,3.7,59,13.4,368,0.0,17.1,15.1,80.0,21.6,15.6,-,-,-,-,-,-,1012.6,1011.9,-,22.52,5361.228040540541,540.5181451612904
