Date,Daily Average NO2 (ug/m3),Daily Average O3 (ug/m3),Daily Average CO (mg/m3),Daily Average PM2.5 (ug/m3),Daily Average PM10 (ug/m3),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),lightCount,heavyCount
2022-07-14,12.351083333333333,26.560541666666666,0.172,3.4794583333333335,9.899958333333332,4,1.6,289,15.4,137,0.2,11.5,10.5,88.0,14.8,11.0,8.6,-,10.4,10.7,-,11.0,1004.9,998.9,3.7,5.86,7891.751282051282,305.09139784946234
2022-07-15,15.986083333333333,24.27433333333333,0.19369565217391305,4.63275,9.910083333333334,79,0.8,124,7.7,118,4.4,5.8,5.6,96.0,11.3,3.4,0.3,-,7.9,9.4,-,11.1,1003.9,997.8,3.5,5.99,7095.176923076923,157.99462365591398
2022-07-16,18.482541666666666,14.997708333333334,0.26443478260869563,6.251833333333334,6.944583333333334,32,1.5,217,10.3,85,0.2,3.3,3.3,100.0,11.4,2.6,-0.5,-,7.2,8.7,-,11.2,1012.3,1006.1,6.2,8.88,6081.974358974359,110.3010752688172
2022-07-17,11.742708333333333,19.553083333333333,0.15369565217391304,3.7085000000000004,8.39725,129,0.6,345,15.4,420,1.8,0.7,0.6,98.0,12.7,-2.6,-6.1,-,3.3,6.1,-,11.2,1025.6,1019.2,5.5,7.25,6900.406735751295,273.0274725274725
2022-07-18,5.262958333333333,29.988,0.11739130434782609,4.61125,12.618375,331,5.7,338,16.5,533,1.4,12.1,10.1,76.0,13.6,0.4,-1.1,-,9.3,9.1,-,11.0,1025.5,1019.4,0.8,3.96,7259.018134715026,303.5769230769231
2022-07-19,13.082666666666668,24.683374999999998,0.18156521739130435,5.643041666666666,17.037499999999998,13,5.1,26,17.0,243,13.8,13.5,11.4,76.0,15.7,11.2,9.3,-,10.5,10.0,-,11.0,1018.4,1012.4,0.3,4.15,7352.865284974093,283.4065934065934
2022-07-20,21.300666666666668,19.546499999999998,0.22621739130434784,3.921041666666667,5.969291666666667,274,0.5,243,9.8,229,39.2,11.5,11.4,99.0,13.4,10.4,9.1,-,10.9,10.9,-,10.9,1015.6,1009.5,0.2,2.12,6887.826424870466,248.85164835164835
2022-07-21,5.759250000000001,27.118499999999997,0.10378260869565217,4.964166666666666,11.577583333333331,252,4.4,203,24.2,573,40.4,6.9,6.3,91.0,9.0,6.9,6.3,-,8.6,9.8,-,11.0,1007.2,1001.1,0.0,2.30,7695.274611398963,263.2857142857143
2022-07-22,7.229041666666667,27.765083333333333,0.12165217391304348,4.807541666666666,10.683583333333333,296,1.2,169,7.7,122,0.4,7.4,6.8,91.0,10.1,6.4,5.0,-,7.6,8.3,-,11.0,1028.8,1022.6,2.6,5.32,6883.43216080402,151.81720430107526
2022-07-23,14.300375,19.580791666666666,0.2157826086956522,5.730416666666667,11.041375,108,0.2,62,8.2,119,0.0,3.2,3.1,98.0,11.0,-0.1,-3.4,-,5.5,7.3,-,10.9,1036.6,1030.2,8.5,8.70,6002.494974874372,120.03763440860214
2022-07-24,16.419375,6.580708333333334,0.30930434782608696,6.694578947368421,8.3575,157,0.6,266,4.1,63,0.0,2.0,2.0,99.0,10.7,-0.1,-3.6,-,4.3,6.2,-,10.9,1033.4,1027.0,2.2,5.86,6978.009803921569,277.90816326530614
2022-07-25,25.915000000000003,8.025833333333333,0.3335217391304348,3.588125,7.255208333333333,67,2.7,80,12.9,486,14.2,10.2,8.1,73.0,15.1,1.2,-1.4,-,5.8,6.7,-,10.7,1023.1,1017.0,0.0,2.07,7222.281862745098,293.19897959183675
2022-07-26,30.07058333333333,10.303083333333333,0.3774782608695652,5.010416666666667,8.873125,89,4.5,61,17.0,143,5.8,14.8,12.3,73.0,18.7,10.2,7.9,-,10.2,9.3,-,10.6,1001.1,995.2,3.6,6.30,7443.681372549019,293.1020408163265
2022-07-27,15.464875,22.68875,0.21565217391304348,3.044625,9.501333333333333,257,3.3,335,16.0,335,3.2,10.6,10.4,97.0,13.3,10.4,10.0,-,10.7,10.7,-,10.4,996.6,990.6,0.3,4.17,7466.049019607844,281.6938775510204
2022-07-28,14.439749999999998,25.15833333333333,0.20678260869565218,3.637,9.079166666666667,27,4.4,319,14.4,368,8.4,12.4,11.1,84.0,13.0,10.5,10.0,-,10.9,10.8,-,10.5,996.4,990.5,0.2,3.38,7898.28431372549,298.4591836734694
2022-07-29,16.017333333333333,21.814375,0.18117391304347824,4.601375,10.165750000000001,17,0.9,333,13.4,363,2.4,12.4,10.8,81.0,14.9,10.0,8.3,-,10.3,10.4,-,10.7,1004.4,998.4,6.5,8.95,6663.026960784314,122.45408163265306
2022-07-30,10.840916666666667,22.667333333333332,0.1863478260869565,4.303,7.309875000000001,67,1.3,335,13.4,362,17.8,11.4,10.8,93.0,14.2,10.3,9.1,-,10.5,10.6,-,10.8,1014.3,1008.2,0.7,4.08,5466.546568627451,86.88265306122449
2022-07-31,9.626166666666666,23.152041666666666,0.18878260869565217,6.2519583333333335,11.002541666666666,222,7.9,248,19.0,156,4.0,6.5,5.4,84.0,9.1,5.5,5.1,-,7.8,9.6,-,10.9,1005.5,999.4,1.5,4.25,7233.614634146342,282.03092783505156
2022-08-01,19.053375,12.575791666666667,0.295695652173913,4.303208333333333,9.30325,73,0.1,314,9.8,299,0.2,1.7,1.7,100.0,12.8,-3.0,-6.2,-,3.3,6.1,-,11.0,1022.8,1016.5,9.0,10.67,7545.291457286432,303.0105263157895
2022-08-02,6.396416666666667,29.027208333333334,0.13282608695652173,6.004708333333333,13.634375,327,5.6,351,20.1,652,10.0,12.4,10.5,77.0,14.0,1.3,-2.0,-,9.0,8.7,-,10.8,1021.5,1015.4,0.8,4.68,7717.24120603015,295.6842105263158
2022-08-03,8.434958333333332,28.839541666666666,0.19821739130434785,6.826291666666666,17.77325,317,6.9,294,21.6,280,0.0,12.6,11.3,84.0,14.5,11.5,11.4,-,11.2,10.7,-,10.7,1017.6,1011.5,1.3,4.78,7946.130653266332,307.4421052631579
2022-08-04,14.221833333333334,23.180208333333336,0.20369565217391306,7.808916666666666,18.014958333333333,42,2.4,352,10.8,220,0.0,13.0,11.2,79.0,15.8,6.5,2.9,-,9.8,10.0,-,10.7,1023.6,1017.5,5.5,8.65,8209.346733668342,293.62105263157895
2022-08-05,9.490499999999999,26.617666666666665,0.14939130434782608,3.1292500000000003,8.557791666666667,53,3.3,332,13.9,420,0.6,12.2,10.1,75.0,13.9,8.2,3.7,-,9.8,10.0,-,10.8,1021.8,1015.7,0.8,4.88,7035.685929648242,135.75263157894736
2022-08-06,3.9799166666666665,27.758750000000003,0.147,4.135166666666667,10.36775,5,5.6,1,18.5,493,24.2,12.4,10.7,80.0,14.7,11.5,9.7,-,10.7,10.8,-,10.8,1010.0,1004.0,0.4,3.67,6174.98743718593,115.39473684210526
2022-08-07,3.6213333333333337,31.217458333333337,0.17856521739130435,5.252375,11.579916666666668,354,1.9,333,13.9,336,12.8,13.9,12.4,83.0,15.3,12.3,11.4,-,12.2,11.8,-,10.9,1003.0,997.1,4.2,7.57,6771.80303030303,244.0
2022-08-08,4.461041666666667,30.524958333333334,0.10443478260869565,4.770291666666666,11.805791666666666,222,3.5,197,14.9,364,9.4,7.2,6.1,84.0,9.8,6.5,5.8,-,8.6,10.2,-,11.0,1014.8,1008.6,0.8,4.78,7229.805555555556,268.42021276595744
2022-08-09,5.9539583333333335,28.803250000000002,0.12152173913043478,3.8517499999999996,9.310958333333334,172,3.9,161,11.3,212,8.2,9.5,8.4,85.0,10.8,7.0,6.7,-,8.8,9.4,-,11.1,1014.6,1008.5,0.3,4.50,7660.861111111111,296.1329787234043
2022-08-10,10.068458333333334,27.910083333333333,0.12269565217391305,1.7981666666666667,6.8981666666666674,150,0.3,148,7.7,111,1.2,5.7,5.2,92.0,9.1,4.4,3.2,-,7.7,8.9,-,11.1,1014.9,1008.7,4.6,7.95,7745.916666666667,291.81382978723406
2022-08-11,11.317750000000002,25.857249999999997,0.12934782608695652,3.8528749999999996,7.2727916666666665,218,0.6,160,9.8,130,2.6,4.5,4.4,98.0,10.4,1.6,0.0,-,6.6,7.9,-,11.1,1021.9,1015.6,3.8,7.58,8169.734848484848,303.5691489361702
2022-08-12,22.820958333333333,16.875416666666666,0.2742608695652174,5.3815,10.853125,49,1.1,271,6.2,89,0.0,1.9,1.9,100.0,11.7,1.5,-0.7,-,6.4,7.7,-,11.0,1023.9,1017.6,7.0,11.61,7392.969696969697,155.2340425531915
2022-08-13,20.15641666666667,10.960125,0.3174347826086957,9.384583333333333,11.845333333333334,148,0.3,249,6.2,88,0.0,2.0,2.0,99.0,11.8,-2.2,-4.6,-,4.5,6.6,-,10.9,1025.3,1019.0,9.0,12.30,6161.025252525253,111.63829787234043
2022-08-14,14.531999999999998,18.394333333333332,0.2092608695652174,4.5285416666666665,9.909541666666668,97,0.5,355,8.8,208,0.0,5.6,5.2,93.0,13.3,-0.2,-4.6,-,5.5,6.6,-,10.8,1027.3,1021.0,5.2,9.09,7320.487373737374,297.9095744680851
2022-08-15,22.553291666666667,19.941458333333333,0.2452608695652174,6.569291666666667,13.224916666666667,87,0.5,277,8.2,119,0.0,9.0,7.9,85.0,14.4,5.5,2.6,-,8.2,8.6,-,10.6,1028.0,1021.8,5.9,8.88,7771.878787878788,330.74468085106383
2022-08-16,21.91570833333333,16.644833333333334,0.23713043478260867,4.8962916666666665,10.702125,40,3.3,10,11.8,247,1.6,14.0,11.6,73.0,18.7,3.3,0.0,-,8.6,8.5,-,10.6,1027.4,1021.3,5.1,9.55,7626.949494949495,297.8723404255319
2022-08-17,13.588916666666668,20.096875,0.20752173913043476,2.948,6.813666666666666,53,3.9,18,16.0,247,10.4,15.7,13.7,79.0,18.3,11.0,7.4,-,11.4,10.7,-,10.5,1021.7,1015.7,0.9,5.48,7781.1325,276.57978723404256
2022-08-18,17.527791666666666,19.436249999999998,0.26056521739130434,2.0909166666666668,5.0317083333333334,93,2.5,348,18.0,452,34.0,15.9,14.4,84.0,18.0,12.6,12.1,-,12.6,12.1,-,10.6,1018.0,1012.0,0.3,3.39,7909.0275,247.04787234042553
2022-08-19,10.178833333333333,21.681458333333335,0.23095652173913045,1.3704583333333333,2.7296666666666667,121,1.4,331,15.4,251,22.2,17.1,16.8,97.0,19.2,15.7,14.3,-,15.2,14.3,-,10.8,1019.1,1013.1,0.0,3.05,6763.9525,108.89893617021276
2022-08-20,4.643208333333333,27.160833333333333,0.18878260869565217,2.032,3.8459583333333334,43,2.8,287,18.5,410,17.2,15.4,14.5,90.0,16.8,15.0,14.5,-,14.9,14.7,-,11.1,1010.8,1004.8,0.2,5.12,5987.935,91.6063829787234
2022-08-21,2.7157916666666666,30.790458333333333,0.14634782608695654,4.9082083333333335,11.732958333333334,349,4.6,317,15.4,304,0.8,14.3,12.7,82.0,16.2,12.9,11.2,-,13.2,13.6,-,11.5,1013.2,1007.2,1.7,6.36,7209.475124378109,261.5315789473684
2022-08-22,14.352826086956522,21.817958333333333,0.1864090909090909,5.247875,12.829666666666666,82,0.6,342,9.8,109,7.4,11.1,10.6,93.0,14.7,7.9,4.8,-,11.5,12.4,-,11.8,1014.8,1008.7,0.0,3.98,7645.213930348259,286.05263157894734
2022-08-23,17.734083333333334,20.849958333333333,0.1772173913043478,4.102166666666666,7.256374999999999,39,0.4,355,9.8,249,0.0,10.0,9.9,98.0,16.1,7.5,5.2,-,11.2,11.9,-,11.9,1018.2,1012.1,6.1,11.13,7943.0099502487565,290.7684210526316
2022-08-24,8.069041666666667,28.553541666666664,0.12182608695652174,4.934083333333333,12.970374999999999,359,4.6,330,18.5,339,4.4,12.1,8.8,61.0,14.0,9.9,8.8,-,11.2,12.1,-,12.0,1015.9,1009.8,2.4,7.31,7939.9029850746265,295.13157894736844
2022-08-25,23.239625,17.511625,0.2402608695652174,4.6390416666666665,11.436958333333335,113,0.3,81,6.7,139,18.2,11.9,11.1,90.0,16.0,10.2,8.6,-,12.0,12.1,-,12.0,1017.0,1010.9,4.1,8.30,8126.537313432836,266.69473684210527
2022-08-26,7.430958333333333,26.2115,0.11986956521739131,3.666166666666667,9.916666666666666,255,3.2,188,11.8,248,1.8,11.3,10.8,94.0,13.2,9.9,9.7,-,11.6,12.1,-,12.0,1007.6,1001.6,0.0,3.99,7229.174129353234,138.50526315789475
2022-08-27,7.191458333333333,27.893416666666667,0.10704347826086957,5.2045,10.090333333333334,200,1.5,130,7.2,150,0.0,10.0,9.0,87.0,12.6,8.6,8.3,-,10.7,11.4,-,12.1,1019.5,1013.4,1.3,6.26,6141.238805970149,98.73684210526316
2022-08-28,5.525208333333333,28.319166666666664,0.10252173913043479,5.103625,8.147291666666666,141,0.9,154,8.8,166,0.4,9.7,8.2,80.0,12.2,7.0,5.5,-,10.5,11.1,-,12.1,1030.6,1024.4,3.2,8.29,7275.423469387755,281.3666666666667
2022-08-29,16.407666666666668,21.403958333333332,0.14882608695652175,3.8399565217391305,10.247958333333333,88,2.1,129,8.8,125,0.0,8.5,6.4,71.0,11.5,3.2,0.3,-,9.1,10.3,-,12.1,1037.8,1031.5,3.8,8.63,7723.380102040816,307.4166666666667
2022-08-30,20.876916666666666,12.46875,0.21827272727272728,3.2374166666666664,7.050833333333333,80,0.5,341,7.7,118,0.0,4.5,4.0,92.0,15.2,-1.0,-4.3,-,6.4,8.3,-,12.1,1035.8,1029.4,10.2,15.46,7951.497448979592,311.9277777777778
2022-08-31,15.911333333333333,22.875791666666668,0.13778260869565218,3.841625,9.77375,138,0.9,344,12.4,337,0.2,8.8,8.2,92.0,14.5,-1.1,-4.0,-,6.3,7.7,-,12.0,1032.3,1026.1,5.9,11.48,8035.632653061224,313.0
2022-09-01,10.09125,27.243750000000002,0.12447826086956522,5.125041666666667,14.110375,334,3.0,336,10.8,308,0.6,13.6,11.4,75.0,14.9,8.8,9.1,-,10.9,10.5,-,11.8,1030.4,1024.3,0.5,5.74,8360.522959183674,302.25
2022-09-02,8.703000000000001,28.39854166666667,0.12730434782608696,5.223833333333333,11.935208333333334,349,3.3,329,14.9,470,9.8,13.1,12.0,87.0,15.4,12.7,10.7,-,11.8,11.5,-,11.7,1026.5,1020.4,1.1,6.81,6983.198979591837,126.73333333333333
2022-09-03,6.75575,28.749416666666665,0.14508695652173914,4.958833333333334,12.382666666666667,328,7.8,346,19.6,458,1.6,13.5,12.6,90.0,14.9,11.6,10.7,-,12.1,11.8,-,11.7,1013.3,1007.3,0.9,6.06,6805.719072164949,113.82777777777778
2022-09-04,4.826125,28.259541666666667,0.09856521739130435,2.8196666666666665,9.013875,309,4.3,334,19.0,330,0.0,12.2,8.9,62.0,14.2,9.6,5.2,-,10.2,10.9,-,11.8,1007.9,1001.9,10.2,16.14,7451.858638743455,290.5632183908046
2022-09-05,17.24383333333333,21.34120833333333,0.15008695652173912,6.958208333333334,17.086666666666666,245,0.4,205,12.4,301,3.0,7.9,7.2,90.0,11.5,4.1,1.4,-,9.0,10.0,-,11.8,1004.2,998.1,0.0,4.67,7838.731578947369,308.7931034482759
2022-09-06,13.162041666666667,22.431250000000002,0.1481304347826087,7.481583333333333,13.793416666666667,185,3.3,149,13.9,113,0.4,5.1,2.9,66.0,9.6,3.7,0.9,-,6.1,8.2,-,11.8,1010.3,1004.1,6.3,11.12,8171.086842105263,331.6954022988506
2022-09-07,21.002291666666668,14.901333333333334,0.22517391304347828,5.0211250000000005,9.031583333333334,36,0.4,291,8.2,129,0.2,4.8,4.1,89.0,13.1,-2.3,-5.3,-,5.2,6.9,-,11.8,1018.3,1012.1,7.3,11.61,8102.426315789474,311.44827586206895
2022-09-08,21.088208333333334,13.359666666666667,0.21617391304347827,4.349333333333333,8.90625,223,0.4,155,7.7,85,0.4,8.8,7.8,86.0,14.7,2.8,-0.8,-,8.2,8.4,-,11.6,1026.5,1020.3,5.8,12.50,8363.347368421053,308.44827586206895
2022-09-09,19.543,12.985,0.24269565217391303,4.401416666666667,9.300749999999999,58,0.4,93,9.8,159,0.0,7.4,6.9,92.0,15.7,0.0,-2.9,-,7.4,8.3,-,11.4,1030.7,1024.4,9.2,14.43,7218.192105263158,146.95977011494253
2022-09-10,15.389625,16.813666666666666,0.19856521739130437,3.8176666666666663,5.402166666666666,288,0.3,53,10.3,314,3.4,11.2,10.0,85.0,16.6,4.9,1.5,-,9.6,9.6,-,11.4,1029.9,1023.7,7.1,13.71,6381.5921052631575,108.27011494252874
2022-09-11,12.731833333333334,18.818833333333334,0.19686956521739132,2.7871249999999996,4.446791666666667,229,0.9,57,10.8,121,0.6,11.8,10.8,88.0,18.1,9.6,8.3,-,10.9,10.8,-,11.3,1018.7,1012.6,5.1,12.04,7545.230158730159,299.8081395348837
2022-09-12,24.789749999999998,11.458333333333334,0.2653478260869565,3.3713333333333337,6.881,54,1.4,317,8.8,267,3.6,11.8,10.7,86.0,16.8,8.9,6.5,-,12.0,11.9,-,11.4,999.9,993.9,1.2,7.20,8035.94708994709,325.3720930232558
2022-09-13,10.58775,26.683541666666667,0.11313043478260869,7.404333333333334,13.323666666666668,309,7.6,285,19.6,511,3.4,14.0,11.3,70.0,15.3,11.5,8.6,-,11.8,12.0,-,11.5,1006.4,1000.4,7.6,12.41,8162.489304812834,310.7440476190476
2022-09-14,10.397458333333333,26.36675,0.109,2.9627916666666665,13.052624999999999,231,3.3,322,11.3,147,1.2,7.1,6.1,85.0,9.7,6.4,3.3,-,9.3,10.5,-,11.7,1019.2,1013.0,2.7,9.11,8398.141711229946,328.8154761904762
2022-09-15,21.213291666666667,7.710842105263158,0.22756521739130434,4.927499999999999,10.6725,195,0.3,325,9.8,156,0.0,6.1,5.1,85.0,12.6,-0.4,-3.2,-,7.3,8.5,-,11.7,1017.5,1011.3,9.7,17.53,8704.772727272728,324.5892857142857
2022-09-16,20.033666666666665,9.29575,0.20734782608695654,8.215291666666667,18.025499999999997,68,0.4,167,9.3,151,0.0,7.6,6.8,88.0,14.2,-0.7,-3.9,-,7.0,8.1,-,11.7,1015.7,1009.5,9.5,15.75,7768.005347593583,163.0952380952381
2022-09-17,14.863958333333334,10.935791666666667,0.17178260869565218,6.1727083333333335,13.220541666666668,92,0.3,329,11.3,177,0.0,6.8,5.8,85.0,15.3,-1.0,-4.0,-,6.8,7.9,-,11.6,1023.4,1017.2,9.0,16.71,6820.516042780749,118.20833333333333
2022-09-18,11.049416666666666,18.310291666666668,0.12565217391304348,3.8472916666666666,7.514625,222,0.7,325,8.8,223,0.4,11.2,9.8,82.0,15.2,4.8,0.8,-,10.0,9.9,-,11.5,1026.4,1020.3,3.1,10.29,7711.528947368421,314.59638554216866
2022-09-19,11.770375,14.506708333333334,0.16591304347826086,3.998666666666667,11.35725,14,3.5,12,15.4,305,0.4,11.9,10.2,79.0,16.9,4.5,1.8,-,10.0,10.2,-,11.5,1020.5,1014.4,1.4,8.87,7950.166666666667,332.3764705882353
2022-09-20,10.857458333333334,17.4505,0.18765217391304348,5.806875000000001,11.831125,337,2.2,298,12.4,198,0.0,14.6,12.8,80.0,17.1,11.6,11.7,-,12.8,12.2,-,11.5,1018.1,1012.1,4.0,12.46,8235.903645833334,332.3235294117647
2022-09-21,14.390666666666666,18.754041666666666,0.2009130434782609,6.687666666666666,13.534333333333334,112,0.7,223,7.2,195,2.0,11.1,10.5,92.0,13.5,7.0,3.8,-,11.1,11.4,-,11.6,1017.7,1011.6,0.8,5.48,7787.386243386243,276.4736842105263
2022-09-22,8.411541666666666,27.17425,0.13236363636363635,2.9428750000000004,4.872166666666667,145,2.3,142,9.8,277,8.4,11.9,9.7,74.0,13.1,9.6,8.7,-,11.6,11.7,-,11.7,1026.7,1020.6,1.1,8.80,8031.6328125,261.09493670886076
2022-09-23,7.748,27.407083333333333,0.13691304347826086,1.5558750000000001,6.882458333333333,165,3.5,156,10.3,206,11.6,12.4,11.2,86.0,15.0,9.9,8.6,-,11.8,11.8,-,11.8,1021.7,1015.6,0.0,5.04,6871.877604166667,124.38607594936708
2022-09-24,5.818666666666666,26.2465,0.14782608695652175,3.3355416666666664,7.458208333333334,272,2.9,266,8.8,273,7.4,12.2,11.9,96.0,13.6,10.5,9.2,-,12.6,12.4,-,11.8,1012.4,1006.4,0.7,7.25,6288.90625,89.0126582278481
2022-09-25,6.3730416666666665,26.564125,0.12365217391304348,5.5125416666666665,11.564916666666667,248,3.8,98,10.3,275,0.0,9.8,8.6,84.0,13.8,9.5,8.2,-,11.4,12.2,-,11.9,1024.3,1018.1,3.1,10.74,5832.015625,119.59493670886076
2022-09-26,12.520666666666665,17.275041666666667,0.15956521739130433,7.4995416666666666,16.911125000000002,121,1.5,90,8.2,127,0.0,9.2,7.0,71.0,18.4,3.9,1.0,-,9.2,10.6,-,12.0,1030.2,1024.0,10.1,19.10,7910.093922651934,284.2972972972973
2022-09-27,15.9285,17.093666666666667,0.17256521739130434,7.066208333333333,14.460083333333332,85,0.2,3,9.3,158,0.0,9.1,8.9,97.0,17.8,3.4,0.5,-,9.8,11.0,-,12.1,1030.5,1024.3,10.6,19.13,8148.323204419889,308.1554054054054
2022-09-28,13.634916666666667,22.235083333333336,0.13386956521739132,5.343458333333333,11.113291666666667,117,0.9,7,8.8,242,1.2,12.0,10.3,80.0,17.0,4.2,1.1,-,10.5,11.2,-,12.1,1026.9,1020.8,6.5,14.14,7650.919270833333,275.4240506329114
2022-09-29,9.841958333333332,24.933125,0.15208695652173912,3.108375,7.657291666666667,11,2.5,17,10.3,271,46.0,13.2,12.3,89.0,16.7,11.8,8.4,-,12.7,12.8,-,12.2,1019.1,1013.0,0.5,8.07,8166.585635359116,268.06756756756755
2022-09-30,8.734291666666666,27.093083333333336,0.11517391304347827,4.823541666666666,11.081083333333334,128,1.5,72,11.8,341,5.2,10.2,9.4,90.0,11.1,9.4,9.1,-,11.9,12.8,-,12.3,1020.8,1014.7,0.0,3.90,6940.026737967914,136.3783783783784
2022-10-01,10.26675,23.27933333333333,0.1212608695652174,3.420583333333333,7.868291666666667,92,5.6,95,12.9,300,3.2,9.4,7.7,78.0,11.8,7.9,6.8,-,9.8,10.9,-,12.4,1019.9,1013.8,0.0,6.98,5898.0851648351645,90.43150684931507
2022-10-02,4.3023750000000005,27.669083333333333,0.08465217391304349,2.339916666666667,5.600458333333333,211,2.1,159,10.3,152,0.0,11.7,10.1,81.0,13.0,9.3,9.0,-,11.3,11.5,-,12.4,1008.6,1002.6,0.4,7.12,7203.320855614973,239.48648648648648
2022-10-03,11.791583333333334,24.173125,0.109,3.9399583333333332,11.501041666666666,159,0.3,165,11.3,260,0.0,10.1,9.4,91.0,13.8,8.0,6.7,-,11.4,11.7,-,12.4,999.2,993.2,0.5,8.03,8066.313829787234,300.6835443037975
2022-10-04,14.382541666666667,23.00175,0.11773913043478261,8.843124999999999,21.1445,105,1.2,345,14.9,443,0.0,7.3,6.1,83.0,15.8,1.0,-2.1,-,8.4,10.0,-,12.4,1016.0,1009.8,9.7,20.28,7818.536269430052,282.80625
2022-10-05,11.054541666666667,23.192375,0.10965217391304347,4.446375,13.173,307,5.6,254,17.0,348,13.2,12.1,9.5,69.0,13.3,7.2,8.4,-,10.9,11.5,-,12.3,1006.2,1000.2,1.5,7.30,7769.665803108808,266.38125
2022-10-06,7.957583333333333,24.8395,0.042086956521739126,4.22,12.443541666666667,205,7.6,204,17.5,340,1.0,4.2,2.3,69.0,9.9,2.1,1.2,-,6.6,9.0,-,12.3,1014.5,1008.3,9.3,19.73,8279.21761658031,288.7375
2022-10-07,9.872375,24.538208333333333,0.08760869565217391,10.150541666666667,23.51970833333333,212,2.4,201,12.9,226,0.0,8.8,5.7,59.0,13.3,1.7,-2.0,-,7.5,8.6,-,12.3,1027.4,1021.2,8.8,17.54,8279.21761658031,288.7375
2022-10-08,11.100333333333333,19.030791666666666,0.13830434782608697,8.092166666666666,16.053124999999998,124,0.6,288,10.3,211,0.0,4.1,3.6,91.0,16.7,-1.5,-4.8,-,6.2,8.1,-,12.1,1038.5,1032.1,11.7,23.25,6457.793010752688,107.87662337662337
2022-10-09,4.884666666666667,27.901916666666665,0.08865217391304349,4.183708333333333,11.664541666666667,357,3.0,339,14.9,325,0.0,13.1,10.5,70.0,17.0,4.1,1.5,-,10.0,10.3,-,12.0,1038.1,1031.9,10.3,22.91,6360.852331606217,109.10625
2022-10-10,8.745208333333332,25.0535,0.10073913043478262,2.762,10.281208333333334,9,4.0,318,16.0,508,0.8,14.1,11.1,67.0,17.0,9.9,4.1,-,11.7,11.6,-,11.9,1031.9,1025.8,7.7,17.65,7565.623762376237,284.17857142857144
2022-10-11,10.064625,24.922916666666666,0.14678260869565216,3.291363636363636,17.00775,333,5.5,322,19.6,206,1.8,13.8,12.7,87.0,18.0,13.0,11.1,-,12.6,12.7,-,12.0,1020.3,1014.2,6.1,16.58,7930.389175257732,293.48765432098764
2022-10-12,14.597583333333333,19.980166666666666,0.14121739130434782,2.1892857142857145,13.475791666666666,89,3.3,89,11.8,240,7.8,11.7,9.5,73.0,14.1,3.9,1.1,-,11.0,11.9,-,12.1,1027.1,1021.0,4.0,12.60,7827.239795918367,281.67469879518075
2022-10-13,11.206083333333332,23.128958333333333,0.11182608695652174,4.159952380952381,8.668333333333333,115,1.7,85,8.2,177,2.0,10.6,9.0,80.0,11.6,9.0,8.7,-,11.4,12.1,-,12.2,1025.0,1018.9,0.0,5.62,8302.192708333334,280.9259259259259
2022-10-14,9.013916666666667,25.193708333333333,0.10247826086956523,4.304,10.0085,158,2.3,144,11.3,294,0.0,10.1,7.6,68.0,13.1,5.4,3.8,-,10.2,11.1,-,12.3,1028.7,1022.5,1.6,12.30,6988.075,150.3658536585366
2022-10-15,14.069250000000002,18.677333333333333,0.16695652173913042,3.0914583333333336,7.454583333333333,73,3.4,50,9.3,172,0.0,10.5,8.2,71.0,13.9,7.9,5.9,-,10.4,11.1,-,12.4,1023.2,1017.1,0.7,12.99,6538.296391752578,120.89506172839506
2022-10-16,8.969833333333334,17.716416666666667,0.13460869565217393,3.254375,5.968875,182,0.5,258,7.7,147,0.0,9.2,8.1,85.0,17.9,2.6,-0.2,-,9.9,10.9,-,12.4,1014.0,1007.9,11.9,22.79,7310.604712041885,271.2371794871795
2022-10-17,11.708333333333334,21.37075,0.1512608695652174,6.681791666666666,15.249166666666667,40,1.5,9,10.3,265,0.0,14.1,12.5,82.0,18.1,5.5,2.8,-,11.3,11.9,-,12.4,1011.2,1005.2,8.7,20.52,7181.842639593909,267.8607594936709
2022-10-18,11.324083333333334,20.470583333333334,0.13808695652173913,5.321833333333333,15.274666666666667,125,1.0,297,12.4,262,0.2,14.3,11.3,67.0,17.5,7.0,2.8,-,12.2,12.8,-,12.4,1010.1,1004.1,11.7,25.55,7844.543147208122,302.3164556962025
2022-10-19,14.432083333333333,20.076583333333335,0.13133333333333333,5.208083333333334,14.975217391304348,95,0.9,335,10.3,198,1.2,11.8,10.7,86.0,16.5,8.8,6.8,-,13.1,13.4,-,12.6,1013.0,1006.9,7.7,17.52,7964.329949238579,310.65822784810126
2022-10-20,11.71325,18.155391304347827,0.1457391304347826,7.2654,13.887416666666667,56,2.0,306,16.5,395,0.0,13.4,10.3,65.0,17.2,3.3,0.1,-,10.9,12.0,-,12.7,1009.6,1003.6,10.9,21.84,8114.977386934674,307.94444444444446
2022-10-21,7.517125,24.158458333333332,0.04782608695652174,7.32115,31.10175,174,4.7,131,13.4,228,0.0,9.9,6.9,62.0,12.6,9.4,6.8,-,11.3,12.7,-,12.8,1018.4,1012.3,6.8,17.93,7149.6099476439795,169.27564102564102
